"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034702","monoatomic ion channel complex","309/15643","365/19960",0.846575342465753,1.08020480953886,2.94382912407278,0.001441496307023,0.0042637362031485,0.00190687956726576,"ABCB8/ABCC8/ABCC9/ABHD12/ABHD6/AKAP6/AKAP9/AMIGO1/ANO1/ANO2/ANO6/ASPH/ATP2A1/ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5MC1/ATP5MC2/ATP5MC3/ATP5ME/ATP5MF/ATP5MG/ATP5MJ/ATP5MK/ATP5PB/ATP5PD/ATP5PF/ATP5PO/BEST1/BEST3/BEST4/C2CD6/CACHD1/CACNA1A/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNA1F/CACNA1G/CACNA1H/CACNA1I/CACNA2D1/CACNA2D2/CACNA2D3/CACNA2D4/CACNB1/CACNB2/CACNB3/CACNB4/CACNG1/CACNG4/CACNG8/CALM1/CALM2/CALM3/CASQ2/CATSPER1/CATSPER2/CATSPER3/CATSPERB/CATSPERE/CATSPERG/CCDC51/CFTR/CHRFAM7A/CHRNA1/CHRNA2/CHRNA3/CHRNA5/CHRNA6/CHRNA7/CHRNB1/CHRNB2/CHRNB4/CHRNE/CLCC1/CLCN1/CLCN2/CLCN7/CLCNKA/CLCNKB/CLDN4/CLIC1/CLIC2/CLIC3/CLIC4/CLIC5/CLIC6/CNGA1/CNGA3/CNGA4/CNGB1/CNGB3/CNIH2/CNIH3/CNTNAP2/CPT1C/CTTN/CYBB/DLG2/DLG3/DLG4/DMAC2L/DPP10/DPP6/EPS8/FKBP1A/FKBP1B/GABRA2/GABRA3/GABRA4/GABRA5/GABRB2/GABRB3/GABRD/GABRE/GABRG1/GABRG3/GABRP/GABRQ/GABRR1/GABRR2/GLRA3/GLRB/GPR89A/GPR89B/GRIA1/GRIA2/GRIA3/GRIA4/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B/HCN1/HCN2/HCN3/HCN4/HSPA2/HTR3A/HVCN1/JAML/KCNA1/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNAB1/KCNAB2/KCNAB3/KCNB1/KCNB2/KCNC1/KCNC2/KCNC3/KCNC4/KCND1/KCND2/KCND3/KCNE1/KCNE3/KCNE4/KCNE5/KCNF1/KCNG1/KCNG2/KCNG3/KCNH1/KCNH2/KCNH3/KCNH4/KCNH5/KCNH8/KCNIP1/KCNIP2/KCNIP3/KCNIP4/KCNJ1/KCNJ10/KCNJ11/KCNJ12/KCNJ13/KCNJ14/KCNJ15/KCNJ16/KCNJ2/KCNJ3/KCNJ5/KCNJ6/KCNJ8/KCNJ9/KCNK1/KCNK10/KCNK12/KCNK13/KCNK15/KCNK17/KCNK2/KCNK5/KCNK6/KCNK7/KCNMA1/KCNMB1/KCNMB2/KCNMB3/KCNMB4/KCNN1/KCNN4/KCNQ1/KCNQ3/KCNQ4/KCNQ5/KCNS1/KCNS2/KCNS3/KCNU1/KCNV1/LRRC26/LRRC38/LRRC55/LRRC8A/LRRC8B/LRRC8C/LRRC8D/LRRC8E/MCU/MCUB/MFSD8/MICU1/MICU2/MICU3/NALCN/OLFM2/ORAI1/OSTM1/PACC1/PDE4B/PDE4D/PKD1/PKD1L1/PKD1L3/PKD2/PKD2L1/PORCN/PRKACA/PTK2B/PTPA/RYR1/RYR2/RYR3/SCN11A/SCN1A/SCN1B/SCN2A/SCN2B/SCN3A/SCN3B/SCN4A/SCN4B/SCN5A/SCN7A/SCN8A/SCN9A/SCNN1A/SCNN1B/SCNN1D/SCNN1G/SESTD1/SHISA6/SHISA8/SHISA9/SLC17A7/SLC26A6/SLC5A3/SMDT1/SNAP25/STAC3/STX1A/STXBP5/SUMO1/TMEM109/TMEM249/TMEM37/TPCN1/TPCN2/TRPC1/TRPC3/TRPC4/TRPC6/TRPM4/TRPV6/TTYH1/TTYH2/TTYH3/UNC80/VAMP2/VWC2",309
"GO:0099634","postsynaptic specialization membrane","138/15643","157/19960",0.878980891719745,1.1215533208928,2.91064707008369,0.00146375717562669,0.00431305549459466,0.00192893673606088,"ABHD17A/ABHD17B/ABHD17C/ACTN2/ADAM22/ADCY1/ADGRB3/ADRA2A/AKAP9/ANP32E/ARC/ASIC1/ASIC2/ATP2B2/CACNA1C/CACNG4/CACNG8/CDH10/CDH2/CHRM1/CHRNA1/CHRNA10/CHRNB1/CHRNB2/CHRNB4/CLSTN2/CLSTN3/CNKSR2/CSMD2/DAGLA/DCC/DLG1/DLG2/DLG3/DLG4/EFNB2/EFNB3/ELFN1/ELFN2/EPHA4/ERBB4/GABRA2/GABRA4/GABRA5/GABRB2/GABRB3/GPHN/GPR158/GRIA1/GRIA2/GRIA3/GRIA4/GRID1/GRIK1/GRIK2/GRIK3/GRIK4/GRIK5/GRIN1/GRIN2A/GRIN2B/GRIN2C/GRIN2D/GRIN3A/GRIN3B/GRM1/GSG1L/HSPA8/IGSF11/IGSF21/IGSF9/ITGA8/KCNB1/KCND2/KCND3/KCNH1/KCNK2/LIN7A/LIN7B/LIN7C/LRFN1/LRFN2/LRFN3/LRFN4/LRFN5/LRP8/LRRC4/LRRC4B/LRRC4C/LRRTM2/MKLN1/NECTIN3/NEO1/NETO1/NETO2/NLGN1/NLGN2/NLGN3/NLGN4X/NOTCH1/NRCAM/OPRD1/P2RX4/P2RX6/PLPPR4/PRR7/PRRT1/PRRT2/PTPRO/PTPRS/PTPRT/RAPSN/RGS7BP/RGS9/RNF10/RYK/SCN8A/SCRIB/SEMA4B/SEMA4C/SEMA4F/SHISA6/SHISA9/SIGMAR1/SLC12A5/SLC16A7/SLC30A1/SLITRK1/SLITRK3/SLITRK5/SORCS2/SORCS3/SYNDIG1/TIAM1/TMEM108/TMEM240/TRAPPC4/VANGL2",138
"GO:0030315","T-tubule","50/15643","53/19960",0.943396226415094,1.20374536081604,2.82723001499389,0.00149025746765536,0.00437444397349785,0.00195639163254335,"AHNAK/AHNAK2/AKAP6/ANK2/ANK3/ASB3/ATP1A1/ATP1A2/ATP1B1/ATP2B4/BIN1/CACNA1C/CACNA1D/CACNA2D1/CACNB1/CACNB2/CACNB3/CACNG1/CACNG4/CACNG8/CAPN3/CASQ1/CAV3/CLCN1/DYSF/FXYD1/IGF1R/KCNJ11/KCNJ2/KCNJ3/NOS1AP/OPRK1/PPP3CB/RDX/REM1/RTN2/SCN1A/SCN1B/SCN2A/SCN2B/SCN5A/SLC2A4/SLC30A1/SLC8A1/SLC9A1/SRI/STAC/STAC3/STBD1/TGFB3",50
"GO:0008180","COP9 signalosome","35/15643","36/19960",0.972222222222222,1.24052646906319,2.74956662217204,0.00168133371388627,0.00491662737545531,0.00219887343761841,"AMOT/AMOTL1/ATP5F1A/BASP1/COPS2/COPS3/COPS4/COPS5/COPS6/COPS7A/COPS7B/COPS8/COPS9/DCAF1/DOCK7/DYNLL1/EPB41L2/FLOT1/GPS1/GRAP/GRB2/HSP90AB1/HSPA1A/HSPA1L/HSPA5/HSPA6/LAT/MYH9/NCKIPSD/PLCG1/SLA/TESPA1/THEMIS/TMOD1/WDR6",35
"GO:0030867","rough endoplasmic reticulum membrane","26/15643","26/19960",1,1.275970082465,2.68033969256838,0.00176276257309725,0.00502159670269771,0.00224581908710778,"ALG5/ARL6IP1/CCDC47/EPM2A/MACO1/PI4KB/PLOD1/PLOD2/RP9/RPL27/RPS26/RPS28/RPS29/SEC61A1/SEC61A2/SEC61B/SEC61G/SEC63/SRP9/SRPRA/SRPRB/SSR4/SUCO/TMEM97/UBA1/ZC3H12A",26
"GO:0031312","extrinsic component of organelle membrane","26/15643","26/19960",1,1.275970082465,2.68033969256838,0.00176276257309725,0.00502159670269771,0.00224581908710778,"ATG14/ATM/ATP6V1A/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V1D/ATP6V1G2/ATP6V1H/BIN1/BTBD8/COQ3/COQ4/COQ5/COQ6/COQ7/DOC2A/EMC2/GRIPAP1/RPH3A/SNX10/STXBP5/SYN1/SYN3/TAMM41/ZFYVE1",26
"GO:0032839","dendrite cytoplasm","26/15643","26/19960",1,1.275970082465,2.68033969256838,0.00176276257309725,0.00502159670269771,0.00224581908710778,"ABHD12/ABHD13/BAIAP2/CDKL5/DLG4/FLOT2/GRIK2/GRIK3/HIP1R/HPCA/KIF17/KIF3B/KIF5A/KIF5B/KIF5C/KIFAP3/KLHL17/LRRK2/MAP2/MAP2K4/RAB17/SOD1/STAU1/STAU2/UHMK1/ZC3H14",26
"GO:0035371","microtubule plus-end","26/15643","26/19960",1,1.275970082465,2.68033969256838,0.00176276257309725,0.00502159670269771,0.00224581908710778,"CDK5RAP2/CKAP5/CLASP1/CLASP2/CLIP1/CLIP2/CLIP3/CLIP4/DCTN1/DST/GAS2L1/GAS2L2/KIF18B/KIF2C/KNSTRN/MAPRE1/MAPRE2/MAPRE3/NCKAP5/NCKAP5L/NUMA1/PDE4DIP/SLAIN1/SLAIN2/SPAG5/TBCB",26
"GO:0043083","synaptic cleft","26/15643","26/19960",1,1.275970082465,2.68033969256838,0.00176276257309725,0.00502159670269771,0.00224581908710778,"ACHE/ADGRB3/APOE/C1QL1/C1QL2/C1QL3/C22orf39/CBLN1/CBLN2/CBLN3/CBLN4/CDH8/CDHR3/COLQ/DNM3/EGFLAM/GRIN1/LAMA2/LAMA5/LAMB2/LGI1/NLGN1/NPTX1/NXPH1/PRSS12/SLC1A1",26
"GO:0070847","core mediator complex","26/15643","26/19960",1,1.275970082465,2.68033969256838,0.00176276257309725,0.00502159670269771,0.00224581908710778,"MED1/MED10/MED11/MED14/MED15/MED16/MED17/MED18/MED19/MED20/MED21/MED22/MED23/MED24/MED25/MED26/MED27/MED28/MED29/MED30/MED31/MED4/MED6/MED7/MED8/MED9",26
