"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051020","GTPase binding","312/15445","316/18737",0.987341772151899,1.1977871663846,7.68046528446352,1.66137640593853e-21,2.1215776703835e-18,1.49174113080586e-18,"ABCA1/ABI2/ADCYAP1R1/AFDN/AIMP1/AKAP13/ALS2/ALS2CL/AMBRA1/ANKFY1/ANKRD27/AP1G1/AP3M1/ARFIP2/ARHGAP1/ARHGAP44/ARHGDIB/ARHGEF16/ARHGEF2/ATG14/ATG16L1/ATP6AP1/ATP7A/BECN1/BICD1/BICD2/BICDL1/BICDL2/BIN1/BIRC5/BNIP3/BRK1/C15orf62/C9orf72/CAV1/CCDC186/CDC42BPB/CDC42EP1/CDC42EP3/CDC42EP4/CDC42EP5/CDC42SE1/CDC42SE2/CDKL5/CHM/CHML/CIB1/CIMAP3/CLTA/CORO1C/CSE1L/CYFIP1/CYFIP2/CYRIA/CYRIB/DAAM1/DAAM2/DAPK3/DENND10/DENND1B/DENND5A/DENND5B/DEPDC5/DIAPH1/DIAPH2/DIAPH3/DMXL2/DNM1L/DOCK1/DOCK10/DOCK11/DOCK2/DOCK3/DOCK4/DOCK5/DOCK7/DVL1/DVL2/DVL3/ECT2/EHD1/ENO1/EPRS1/EPS8/ERC1/EVI5/EVI5L/EXOC2/EXOC5/EXOC8/EXPH5/FARP1/FGD1/FGD2/FGD3/FGD4/FGD5/FGD6/FLNA/FMNL1/FMNL2/FMNL3/FNBP1L/GAPVD1/GARRE1/GAS8/GCC1/GCC2/GDI1/GDI2/GGA1/GGA2/GGA3/GIT1/GIT2/GNB1/GNB2/GNB3/GOLGA4/GOLGA5/GRIA1/HACE1/HPS4/HPS6/HSP90AA1/IARS1/IFT20/INF2/IPO11/IPO13/IPO4/IPO5/IPO7/IPO8/IPO9/IQGAP1/IQGAP2/IQGAP3/ITPKA/KCTD13/KIF3A/KIF3B/KNTC1/KPNB1/LAMTOR1/LCP1/LRRK2/LSM2/LZTR1/MAP3K11/MAPKAP1/MARCHF5/MEGF9/MICAL1/MICALL1/MICALL2/MLPH/MTSS2/MYCBP2/MYO1C/MYO5A/MYO5B/MYO9B/MYRIP/NCF2/NCKAP1/NDRG1/NGFR/NOX1/NOXA1/NPC1L1/NUTF2/NXT1/OCRL/ODF2/PAK1/PAK2/PAK3/PARD6A/PDE6D/PEX5/PEX5L/PFN1/PICALM/PIH1D2/PKN1/PKN2/PKN3/PLCE1/PLEKHG1/PLEKHG2/PLEKHG3/POU4F1/PPP6R1/PREB/PRKCH/RAB11FIP1/RAB11FIP2/RAB11FIP3/RAB11FIP4/RAB11FIP5/RAB29/RAB34/RAB3GAP1/RAB3GAP2/RAB3IP/RAB7A/RAB8A/RABAC1/RABGAP1/RABGAP1L/RABGEF1/RABGGTA/RABGGTB/RADIL/RALBP1/RANBP1/RANBP17/RANBP2/RANBP3/RANBP9/RANGAP1/RANGRF/RAP1A/RAP1GAP/RAPGEF4/RAPGEF6/RASA1/RASGRP3/RASIP1/RBSN/RCC1/RCC2/RGP1/RGPD8/RHOBTB3/RHOH/RIC1/RILP/RILPL1/RILPL2/RIMS1/RIMS2/RIMS3/RIMS4/RIN1/RIN2/RIN3/RINL/RNF152/RNF41/ROCK1/ROCK2/RPH3A/RPH3AL/RPTOR/RRAGB/RRAGC/RRAGD/RTKN/RUSC2/SGSM1/SGSM2/SGSM3/SH3BP4/SIKE1/SOD1/SORL1/SPHK2/SPTBN1/SRGAP2/STOML2/STRIP1/STRN3/SYTL1/SYTL2/SYTL3/SYTL4/SYTL5/TAMALIN/TBC1D13/TBC1D20/TBC1D30/TBC1D7/TMEM127/TNFAIP1/TNPO1/TNPO2/TNPO3/TRIOBP/TRIP11/TSC2/ULK1/UNC13B/UNC13D/USP33/USP6NL/VPS9D1/WAS/WASF1/WDR44/WHAMM/XPO1/XPO4/XPO5/XPO6/XPO7/XPOT/YBX1/YBX3/YIPF1/YIPF2",312
"GO:0015631","tubulin binding","380/15445","392/18737",0.969387755102041,1.1760063688797,7.62807651438586,1.66350322119903e-19,1.06214680673558e-16,7.46825393517249e-17,"ABRAXAS1/ABRAXAS2/ADNP/AGBL2/AGBL3/AGBL4/AGBL5/AGTPBP1/ALDOA/ALMS1/APC/APC2/APPL1/ARHGEF2/ARHGEF7/ARL3/ARL4C/ARL8A/ARL8B/ATF5/B4GALT1/B9D2/BBS4/BCAS3/BCCIP/BCL2L11/BEX4/BIRC5/BLOC1S2/BRCA1/BRCA2/BRSK1/C10orf90/CACYBP/CAMSAP1/CAMSAP2/CAMSAP3/CAPN6/CAV3/CCDC170/CCDC181/CCDC61/CCDC66/CCDC69/CCDC88A/CCDC88B/CCDC88C/CCSAP/CCSER2/CCT5/CDK5R1/CDK5RAP2/CENPE/CENPF/CEP135/CEP295/CEP295NL/CEP350/CEP44/CEP57/CEP57L1/CEP70/CETN2/CETN3/CFAP144/CFAP157/CGN/CHP1/CIMAP3/CKAP5/CLASP1/CLASP2/CLIP1/CLIP2/CLIP3/CLIP4/CRIPT/CRYAB/DAG1/DCDC1/DCLK2/DCTN1/DCX/DDX3X/DIAPH3/DIP2B/DIXDC1/DLEC1/DLGAP5/DNAI7/DNAL1/DNM1/DNM1L/DNM2/DNM3/DRG1/DST/DYNC1I1/DYRK1A/EFHC1/EMD/EML1/EML2/EML3/EML4/EML5/EML6/ENKD1/EZR/FAM110C/FAM161A/FAM83D/FBXW11/FES/FEZ1/FGF13/FHDC1/FMN1/FMR1/FNTA/FSD1/FTCD/FYN/GABARAP/GABARAPL1/GABARAPL2/GAPDH/GAS2/GAS2L1/GAS2L2/GAS2L3/GAS8/GIT1/GJA1/GJB6/GLI1/GOLGA2/GPAA1/GTSE1/HAUS4/HAUS6/HAUS7/HAUS8/HDAC6/HDGF/HDGFL3/HOOK1/HOOK2/HOOK3/HSPH1/HTT/IFT74/IFT81/INO80/IRAG2/JAKMIP2/JAKMIP3/JMY/KATNA1/KATNAL1/KATNAL2/KATNB1/KATNBL1/KIF11/KIF12/KIF13A/KIF13B/KIF14/KIF15/KIF16B/KIF17/KIF18A/KIF18B/KIF19/KIF1A/KIF1B/KIF1C/KIF20A/KIF20B/KIF21A/KIF21B/KIF22/KIF23/KIF24/KIF25/KIF26A/KIF26B/KIF27/KIF2A/KIF2C/KIF3A/KIF3B/KIF3C/KIF4A/KIF5A/KIF5B/KIF5C/KIF6/KIF7/KIF9/KIFC1/KIFC2/KIFC3/KLC3/KNL1/KNSTRN/KRIT1/LRPPRC/LRRC61/LRRK2/LYN/MACF1/MACO1/MAP10/MAP1A/MAP1B/MAP1LC3A/MAP1LC3B/MAP1LC3B2/MAP1S/MAP2/MAP4/MAP4K4/MAP6/MAP7D3/MAP9/MAPRE1/MAPRE2/MAPRE3/MAPT/MARK4/MAST1/MAST2/MDM1/MID1/MID2/MTCL1/MTUS1/MTUS2/MX1/MX2/NAV3/NCALD/NDC80/NDE1/NDEL1/NDN/NDRG1/NEDD1/NEFH/NEFM/NEIL2/NIN/NISCH/NLRP5/NME8/NUF2/NUMA1/OFD1/OGG1/OPA1/PACRG/PAFAH1B1/PAK1/PDCD5/PDE4B/PEX14/PHF6/PLK1/POLB/PPP1R42/PRC1/PRKN/PRNP/PRUNE1/PSRC1/RAB11A/RAB11FIP5/RABGAP1/RACGAP1/RAD51D/RAE1/RCC2/REEP1/REEP2/REEP3/REEP4/RGS14/RGS2/RITA1/RMDN1/RMDN2/RMDN3/RP1/RPS3/S100A8/S100A9/SAXO1/SAXO2/SBDS/SETD2/SGIP1/SKA1/SKA2/SKA3/SLC6A2/SMC3/SNCA/SPACA9/SPAG5/SPAG6/SPAG8/SPAST/SPATA4/SPC24/SPEF1/SPIRE1/SPIRE2/SPMIP6/SSNA1/STARD9/STIM1/STMN1/STMN2/STMN3/STMN4/STMND1/STRBP/SUN2/SVBP/SYT11/TAOK1/TBCA/TBCB/TBCC/TBCD/TBCE/TBCEL/TERF1/TIAM1/TOGARAM1/TOGARAM2/TPGS1/TPPP/TPPP2/TPPP3/TPR/TRAF3IP1/TRAPPC14/TRIM36/TRIM54/TRPV4/TTBK2/TTLL1/TTLL11/TTLL12/TTLL2/TTLL4/TTLL5/TTLL6/TTLL7/TTLL9/TUBGCP2/TUBGCP3/TUBGCP4/TUBGCP5/TUBGCP6/UNC5C/UXT/VAPA/VAPB/VASH2/VBP1/VPS41/WASH6P/WASHC1/WASL/WHAMM/WIPF3/ZNF207",380
"GO:0031267","small GTPase binding","280/15445","284/18737",0.985915492957746,1.19605688517639,7.21124514597542,5.8456705586762e-19,2.48830710114317e-16,1.7495989426494e-16,"ABCA1/ABI2/ADCYAP1R1/AFDN/AKAP13/ALS2/ALS2CL/ANKFY1/ANKRD27/AP1G1/AP3M1/ARFIP2/ARHGAP1/ARHGAP44/ARHGDIB/ARHGEF16/ARHGEF2/ATP6AP1/ATP7A/BICD1/BICD2/BICDL1/BICDL2/BIRC5/BRK1/C15orf62/C9orf72/CAV1/CCDC186/CDC42BPB/CDC42EP1/CDC42EP3/CDC42EP4/CDC42EP5/CDC42SE1/CDC42SE2/CDKL5/CHM/CHML/CIB1/CIMAP3/CORO1C/CSE1L/CYFIP1/CYFIP2/CYRIA/CYRIB/DAAM1/DAAM2/DAPK3/DENND10/DENND1B/DENND5A/DENND5B/DEPDC5/DIAPH1/DIAPH2/DIAPH3/DMXL2/DNM1L/DOCK1/DOCK10/DOCK11/DOCK2/DOCK3/DOCK4/DOCK5/DOCK7/DVL1/DVL2/DVL3/ECT2/EHD1/EPS8/ERC1/EVI5/EVI5L/EXOC2/EXOC5/EXOC8/EXPH5/FARP1/FGD1/FGD2/FGD3/FGD4/FGD5/FGD6/FLNA/FMNL1/FMNL2/FMNL3/GAPVD1/GARRE1/GAS8/GCC1/GCC2/GDI1/GDI2/GGA1/GGA2/GGA3/GIT1/GIT2/GOLGA4/GOLGA5/GRIA1/HACE1/HPS4/HPS6/IFT20/INF2/IPO11/IPO13/IPO4/IPO5/IPO7/IPO8/IPO9/IQGAP1/IQGAP2/IQGAP3/ITPKA/KCTD13/KIF3A/KIF3B/KNTC1/KPNB1/LRRK2/LSM2/LZTR1/MAP3K11/MAPKAP1/MEGF9/MICAL1/MICALL1/MICALL2/MLPH/MTSS2/MYCBP2/MYO1C/MYO5A/MYO5B/MYO9B/MYRIP/NCF2/NCKAP1/NDRG1/NGFR/NOX1/NOXA1/NPC1L1/NUTF2/NXT1/OCRL/ODF2/PAK1/PAK2/PAK3/PARD6A/PDE6D/PEX5/PEX5L/PFN1/PICALM/PIH1D2/PKN1/PKN2/PKN3/PLCE1/PLEKHG1/PLEKHG2/PLEKHG3/PPP6R1/PRKCH/RAB11FIP1/RAB11FIP2/RAB11FIP3/RAB11FIP4/RAB11FIP5/RAB29/RAB34/RAB3GAP1/RAB3GAP2/RAB7A/RAB8A/RABGAP1/RABGAP1L/RABGEF1/RABGGTA/RABGGTB/RALBP1/RANBP1/RANBP17/RANBP2/RANBP3/RANBP9/RANGAP1/RANGRF/RAP1A/RAP1GAP/RAPGEF4/RAPGEF6/RASGRP3/RBSN/RCC1/RCC2/RGP1/RGPD8/RHOBTB3/RHOH/RIC1/RILP/RILPL1/RILPL2/RIMS1/RIMS2/RIMS3/RIMS4/RIN1/RIN2/RIN3/RINL/RNF152/RNF41/ROCK1/ROCK2/RPH3A/RPH3AL/RPTOR/RTKN/RUSC2/SGSM1/SGSM2/SGSM3/SH3BP4/SIKE1/SOD1/SORL1/SPHK2/SRGAP2/STRIP1/STRN3/SYTL1/SYTL2/SYTL3/SYTL4/SYTL5/TAMALIN/TBC1D13/TBC1D20/TBC1D30/TBC1D7/TMEM127/TNFAIP1/TNPO1/TNPO2/TNPO3/TRIOBP/TRIP11/TSC2/ULK1/UNC13B/UNC13D/USP33/USP6NL/VPS9D1/WAS/WASF1/WDR44/WHAMM/XPO1/XPO4/XPO5/XPO6/XPO7/XPOT/YBX3/YIPF1/YIPF2",280
"GO:0045296","cadherin binding","325/15445","334/18737",0.973053892215569,1.18045391896686,7.20771690127486,7.89167606594978e-18,2.29357969366117e-15,1.6126806072563e-15,"ABCF3/ABI1/ACVR1/ADD1/AFDN/AHNAK/AHSA1/ALDOA/ANK3/ANLN/ANXA1/ANXA2/ARFIP2/ARGLU1/ARHGAP1/ARHGAP18/ARHGEF16/ARVCF/ASAP1/ATIC/ATXN2L/BAG3/BAIAP2/BAIAP2L1/BMPR2/BSG/BZW1/BZW2/CALD1/CAPG/CAPZA1/CAPZB/CAST/CBL/CC2D1A/CCNB2/CCS/CCT8/CD2AP/CD46/CDC42EP1/CDH1/CDH10/CDH11/CDH12/CDH13/CDH15/CDH17/CDH19/CDH2/CDH20/CDH22/CDH23/CDH24/CDH26/CDH3/CDH4/CDH5/CDH6/CDH7/CDH8/CDHR3/CDK5R1/CEMIP2/CGN/CHMP2B/CHMP4B/CHMP5/CIP2A/CKAP5/CLIC1/CLINT1/CNGA3/CNN2/CNN3/COBLL1/CORO1B/CRKL/CSNK1D/CTNNA1/CTNNA3/CTNNAL1/CTNNB1/CTNND1/CTNND2/CTTN/DAB2IP/DBN1/DBNL/DCHS1/DDX3X/DDX6/DHX29/DIAPH3/DLG1/DNAJB1/DOCK9/EEF1D/EEF2/EFHD2/EGFR/EHD1/EHD4/EIF2A/EIF2S3/EIF3E/EIF4G2/EIF4H/EIF5/EMD/ENO1/EPCAM/EPHA2/EPN2/EPS15/EPS15L1/EPS8L1/EPS8L2/ERC1/ESYT2/EVPL/EXOC3/EZR/F11R/FASN/FLNA/FLNB/FMNL2/FNBP1L/FSCN1/FXYD5/GAPVD1/GCN1/GIGYF2/GIPC1/GLOD4/GOLGA2/GOLGA3/GPRC5A/H1-10/H3C10/H3C12/H3C2/H3C6/H3C8/HCFC1/HDLBP/HNRNPK/HSP90AB1/HSPA1A/HSPA5/HSPA8/IDH1/IQGAP1/IST1/ITGA6/ITGB1/JUP/KDR/KIF5B/KLC2/KRT18/KTN1/LAD1/LARP1/LASP1/LDHA/LIMA1/LRRC59/LRRFIP1/LYPLA2/MACF1/MAPRE1/MARK2/MB21D2/MICALL1/MMP24/MPP7/MPRIP/MRE11/MRTFB/MYH9/MYO1B/NCK1/NDRG1/NEO1/NHERF2/NIBAN2/NOP56/NOTCH3/NUDC/NUMB/OLA1/OLFM4/P2RX4/PACSIN2/PAICS/PAK2/PAK4/PAK6/PARK7/PARVA/PCBP1/PCMT1/PDLIM1/PDLIM5/PDXDC1/PFKP/PFN1/PHLDB2/PI4KA/PICALM/PKM/PKN2/PKP1/PKP2/PKP3/PKP4/PLCB3/PLEC/PLIN3/PPFIBP1/PPL/PPME1/PPP1CA/PPP1R13L/PRDX1/PRDX6/PROM1/PSEN1/PSMB6/PTPN1/PTPN11/PTPRB/PTPRH/PTPRJ/PTPRM/PTPRO/PTPRT/PUF60/RAB10/RAB11B/RAB1A/RACK1/RAN/RANBP1/RANGAP1/RARS1/RDX/RPL14/RPL15/RPL23A/RPL24/RPL29/RPL34/RPL6/RPL7A/RPS2/RPS26/RSL1D1/RTN4/RUVBL1/S100A11/S100P/SCRIB/SCYL1/SEPTIN2/SEPTIN7/SEPTIN9/SERBP1/SFN/SH3GL1/SH3GLB1/SH3GLB2/SHTN1/SLC3A2/SLK/SND1/SNX1/SNX2/SNX5/SNX9/SPTAN1/SPTBN1/SPTBN2/SRC/STAT1/STK24/STK38/STX5/STXBP6/SWAP70/TAGLN2/TBC1D10A/TBC1D2/TES/TJP1/TJP2/TLN1/TMOD3/TMPO/TNKS1BP1/TRIM25/TRIM29/TRPC4/TWF1/TWF2/TXNDC9/UBAP2/UBFD1/UNC45A/USO1/USP8/VAPA/VAPB/VASN/VASP/VCL/WASF2/YKT6/YWHAB/YWHAE/YWHAZ/ZC3H15/ZC3HAV1",325
"GO:0030695","GTPase regulator activity","467/15445","491/18737",0.95112016293279,1.15384515978451,7.48243977414808,1.07764120297314e-17,2.29357969366117e-15,1.6126806072563e-15,"ABR/ACAP1/ACAP2/ACAP3/ADAP1/ADAP2/ADGRB3/ADRA2A/ADRA2C/AGAP1/AGAP2/AGAP3/AGAP4/AGAP6/AGAP9/AGFG1/AGFG2/AKAP13/ALDH1A1/ALS2/ALS2CL/ANKRD27/ARAP1/ARAP2/ARF4/ARFGAP1/ARFGAP2/ARFGAP3/ARFGEF1/ARFGEF2/ARFGEF3/ARHGAP1/ARHGAP10/ARHGAP11A/ARHGAP11B/ARHGAP12/ARHGAP15/ARHGAP17/ARHGAP18/ARHGAP19/ARHGAP20/ARHGAP21/ARHGAP22/ARHGAP23/ARHGAP24/ARHGAP25/ARHGAP26/ARHGAP27/ARHGAP28/ARHGAP29/ARHGAP30/ARHGAP31/ARHGAP32/ARHGAP33/ARHGAP35/ARHGAP36/ARHGAP39/ARHGAP4/ARHGAP40/ARHGAP42/ARHGAP44/ARHGAP45/ARHGAP5/ARHGAP6/ARHGAP8/ARHGAP9/ARHGDIA/ARHGDIB/ARHGDIG/ARHGEF1/ARHGEF10/ARHGEF10L/ARHGEF11/ARHGEF12/ARHGEF15/ARHGEF16/ARHGEF17/ARHGEF18/ARHGEF19/ARHGEF2/ARHGEF25/ARHGEF26/ARHGEF28/ARHGEF3/ARHGEF33/ARHGEF37/ARHGEF38/ARHGEF39/ARHGEF4/ARHGEF40/ARHGEF5/ARHGEF6/ARHGEF7/ARHGEF9/ARL2BP/ARRB1/ASAP1/ASAP2/ASAP3/BCAR3/BCR/BNIP2/C9orf72/CCDC88A/CCDC88C/CCZ1/CDC42SE1/CHM/CHML/CHN1/CHN2/CPEB2/CYTH1/CYTH2/CYTH3/CYTH4/DAB2IP/DEF6/DENND10/DENND11/DENND1A/DENND1B/DENND1C/DENND2A/DENND2B/DENND2C/DENND2D/DENND3/DENND4A/DENND4B/DENND4C/DENND5A/DENND5B/DENND6A/DENND6B/DEPDC1/DEPDC1B/DIS3/DLC1/DNAJA3/DNM1L/DNMBP/DOCK1/DOCK10/DOCK11/DOCK2/DOCK3/DOCK4/DOCK5/DOCK6/DOCK7/DOCK8/DOCK9/ECT2/ECT2L/EEF1B2/EEF1D/EGF/EIF2B1/EIF2B2/EIF2B3/EIF2B4/EIF2B5/EIF5/ELMO1/ELMOD1/ELMOD2/EPS8L1/EPS8L2/ERRFI1/EVI5/EVI5L/FAM13A/FAM13B/FARP1/FARP2/FBXO8/FGD1/FGD2/FGD3/FGD4/FGD5/FGD6/FLCN/FRMD7/GAPVD1/GARNL3/GBF1/GDI1/GDI2/GDPGP1/GIT1/GIT2/GMIP/GNA13/GNAQ/GNB5/GPS1/GPS2/GPSM1/GPSM2/GPSM3/GRB2/GRIPAP1/GRTP1/HACD3/HERC1/HERC2/HMGCR/HPS1/HPS4/HTR2B/IPO5/IPO7/IQGAP1/IQGAP2/IQGAP3/IQSEC1/IQSEC2/IQSEC3/ITGB1BP1/ITSN1/ITSN2/JUN/KALRN/KIAA1755/KNDC1/KRIT1/LAMTOR1/LAMTOR2/LAMTOR3/LAMTOR4/LAMTOR5/LARS1/LLGL1/LLGL2/LRRK2/MADD/MCF2/MCF2L/MCF2L2/MON1A/MTSS2/MYCBP2/MYO9A/MYO9B/NCKAP1L/NET1/NF1/NGEF/NPRL2/NPRL3/NRP1/NUCB1/NUCB2/OBSCN/OCRL/OPHN1/P2RY12/PCP2/PDE6D/PDGFRB/PGAM5/PLCB1/PLCD4/PLCE1/PLCG1/PLEKHG1/PLEKHG2/PLEKHG3/PLEKHG4/PLEKHG4B/PLEKHG5/PLEKHG6/PLEKHG7/PLXNB1/PREB/PREX1/PREX2/PSD/PSD2/PSD3/PSD4/PTGIR/RAB3GAP1/RAB3GAP2/RAB3IL1/RAB3IP/RABEP1/RABEP2/RABGAP1/RABGAP1L/RABGEF1/RABIF/RACGAP1/RALBP1/RALGAPA1/RALGAPA2/RALGAPB/RALGDS/RALGPS1/RALGPS2/RANBP1/RANBP2/RANBP3/RANBP3L/RANGAP1/RANGRF/RAP1A/RAP1GAP/RAP1GAP2/RAP1GDS1/RAPGEF1/RAPGEF2/RAPGEF3/RAPGEF4/RAPGEF5/RAPGEF6/RAPGEFL1/RASA1/RASA2/RASA3/RASA4/RASA4B/RASAL1/RASAL2/RASAL3/RASGEF1A/RASGEF1B/RASGEF1C/RASGRF1/RASGRF2/RASGRP1/RASGRP2/RASGRP3/RASGRP4/RCBTB2/RCC1/RCC1L/RCC2/RGL1/RGL2/RGL3/RGL4/RGP1/RGPD2/RGPD3/RGPD4/RGPD8/RGS1/RGS10/RGS11/RGS12/RGS14/RGS16/RGS17/RGS18/RGS2/RGS20/RGS3/RGS4/RGS5/RGS6/RGS8/RGS9/RHOD/RHOF/RHOH/RHOU/RIC1/RIC8A/RIC8B/RIMS1/RIN1/RIN2/RIN3/RINL/RP2/RPGR/RTKN/RUNDC3A/SBF1/SBF2/SEC23A/SEC23B/SEC61B/SERGEF/SESN2/SGSM1/SGSM2/SGSM3/SH2D3A/SH2D3C/SH3BP1/SH3BP4/SH3BP5/SH3BP5L/SIPA1/SIPA1L1/SIPA1L2/SIPA1L3/SIRPA/SLC38A9/SLIT2/SMAP1/SMAP2/SMCR8/SOS1/SOS2/SPATA13/SRGAP1/SRGAP2/SRGAP3/STARD13/STARD8/STXBP5/STXBP5L/SWAP70/SYDE1/SYDE2/SYNGAP1/TAGAP/TBC1D1/TBC1D10A/TBC1D10B/TBC1D10C/TBC1D12/TBC1D13/TBC1D14/TBC1D15/TBC1D16/TBC1D17/TBC1D19/TBC1D2/TBC1D20/TBC1D22A/TBC1D22B/TBC1D24/TBC1D25/TBC1D2B/TBC1D30/TBC1D3L/TBC1D4/TBC1D5/TBC1D7/TBC1D8/TBC1D8B/TBC1D9/TBC1D9B/TBCD/TBCK/TBXA2R/THG1L/THY1/TIAM1/TIAM2/TNK2/TRIO/TSC2/USP6NL/VAV1/VAV2/VAV3/VPS9D1/WAS/WASL/WDR41",467
